HIGH-AND-MIGHTY,Phrase
A FRIGID POND,Place
CHURCH HYMN,Thing
STETHOSCOPE,Thing
I AM POISED FOR VICTORY,Phrase
CARVING KNIFE,Around the House
PUBLICITY,Thing
IN FASHION,Phrase
FILM CLIP,Show Biz
COVER YOUR BET,Phrase
HUMBLE ABODE,Place
PARTY HAT,Thing
BLAZE OF GLORY,Phrase
I HOPE YOU JOIN,Phrase
MYSTERY NOVEL,Thing
WAY OFF BASE,Phrase
POCKETBOOK,Thing
PACK YOUR BAGS,Phrase
IGNITION SWITCH,Thing
GRANDKIDS,People
JOYOUS OCCASIONS,Events
JAWS,Title
GIVE ME A HUG,Phrase
ADVISORY GROUP,People
SILKY-SOFT,Phrase
BOLIVIANS,People
ADJUSTING MY OFFICE CHAIR,What Are You Doing?
WAY AHEAD OF THE CROWD,Phrase
BROWN BAG,Thing
DEBIT CARD,Thing
YACHTING,Event
BIKE PATH,Place
LOWER THE BOOM,Phrase
HUNKY-DORY,Phrase
ANONYMOUS DONOR,Person
FROZEN YOGURT,Food & Drink
BLITZ,Event
A HUGE HIT,Thing
A BOWL OF YOGURT,Food & Drink
HALFWAY POINT,Thing
HURRICANE WARNING,Thing
GYM SOCKS,Things
VOYAGE,Event
VALUABLE WORK,Thing
PROVIDING VALUABLE INFO,What Are You Doing?
A HOUSEHOLD WORD,Thing
GOPHERS IN THE BACKYARD,Living Things
FAMILY PHYSICIAN,Occupation
BRASS BAND,People
PAJAMA TOPS,Around the House
A SNUG FIT,Phrase
BULGARIA,On the Map
KODIAK ALASKA,On the Map
SHOP AROUND,Phrase
FIREFLY,Thing
A MILLION TO ONE,Phrase
A NEW JOB,Thing
BARBECUE SAUCE,Food & Drink
YOU MAY QUOTE ME,Phrase
LONG HAUL,Thing
RABBI,Occupation
HIDDEN COVE,Place
SIBLINGS,People
WACKY COSTUME,What Are You Wearing?
CHICKEN,Thing
A HEALTHY GLOW,Phrase
VIOLIN BOW,Thing
FOAM PILLOW,Thing
NATIVE OF CHICAGO,Person
PISTACHIOS,Things
OUTFOXED AGAIN,Phrase
JOAN RIVERS,Person
SUNDAY BUFFET,Thing
GO FOR A JOG,Phrase
COMFY SOFA BED,Around the House
DON'T MOVE A MUSCLE,Phrase
BIT BY BIT,Phrase
YOU WIN,Phrase
BIRDS IN FLIGHT,Living Things
KEEP IN SHAPE,Phrase
SOUP BOWL,Thing
CARGO SHIP,Thing
BOB DYLAN,Proper Name
THAT'S IFFY,Phrase
TWIGS,Things
FROZEN JUICE,Food & Drink
FAR-FETCHED IDEA,Thing
SHOWING AFFECTION,What Are You Doing?
JUST BLUFFING,What Are You Doing?
MANUAL JUICER,In the Kitchen
MADAGASCAR,On the Map
GLOOMY CAVE,Place
GROCERY BAGS,Things
FLORIDA,Place
ON A LARK,Phrase
CITY PARK,Place
BEAGLE,Thing
YOUNG HOMEBUYERS,People
WOODEN BUNK BEDS,Things
BUILDING A FOUNDATION,What Are You Doing?
FILLED WITH JOY,Phrase
FINICKY CATS,Living Things
JUNK FOOD,Thing
MOTHER GOOSE,Fictional Character
VISUAL EFFECTS,Things
CHORUS,People
ON A DAILY BASIS,Phrase
VOCABULARY,Thing
OUTDOOR JACUZZI,Around the House
ORAL EXAM,Thing
FLIGHT CREW,People
HUGE BASH,Event
UNDERDOG,Person
HOME OFFICE,Place
WEIGHING OUR OPTIONS,What Are You Doing?
LUGGAGE TAGS,Things
THE END ZONE,Place
HANG TOUGH,Phrase
SAXOPHONIST,Person
PUPPY LOVE,Phrase
SCHEDULE,Thing
NARROW PATHWAY,Place
IDEA,Thing
HIGH-END FASHION,What Are You Wearing?
VEHICLE,Thing
I FIGURED,Phrase
A YOUTH GROUP,People
FINICKY BABY,Person
DAISY,Thing
COUNTRY CLUB,Place
JACKET,Thing
BUYING A JACKET,What Are You Doing?
PLYWOOD,Thing
BALSA WOOD,Thing
TAXI,Classic TV
AFFECTION,Thing
BEAR MARKET,Thing
BAGGAGE HANDLER,Occupation
PARADISE,Place
KIDS AT PLAY,People
ZERO GRAVITY,Thing
EXIT RAMP,Place
FIRE CHIEF,Occupation
IN A FOG,Phrase
A COZY HOME,Place
DURANGO,On the Map
FUN OUTDOOR FESTIVAL,Event
PIVOTING,What Are You Doing?
HIGH POINT OF MY DAY,Phrase
MOUNT EVEREST,Landmark
MAKE IT OFFICIAL,Phrase
WAKING UP AT DAWN,What Are You Doing?
CHARGE ACCOUNT,Thing
WAVING MY HANDS,What Are You Doing?
FLOWER CHILDREN,People
HIGH IN FIBER,Phrase
FOREST RANGER,Occupation
TROPICAL STORM,Event
I WAS MISQUOTED,Phrase
SOUNDS YUMMY,Phrase
BAKER,Occupation
FACE POWDER,Thing
VAGABOND,Person
RANK AND FILE,Phrase
HIGHWAY MAPS,Things
I HAVE NO IDEA,Phrase
HOCKEY PUCK,Thing
VICTORY DANCE,Thing
COURAGEOUS WOMAN,Person
RIDING BOOTS,What Are You Wearing?
WAY OVER YONDER,Phrase
SPACIOUS BACKYARD,Place
OUT OF THE WAY,Phrase
RED LIGHT,Thing
CARDBOARD BOX,Thing
PIZZERIA,Place
FIREHOUSE,Place
JUST ON A WHIM,Phrase
DO OR DIE,Phrase
SNAP YOUR FINGERS,Phrase
A BABE IN THE WOODS,Phrase
WE KNOW HIM,Phrase
QUAINT HOME,Place
NIGHT JOB,Thing
YOKO ONO,Person
KICKING AROUND IDEAS,What Are You Doing?
I HAVE LOFTY AMBITIONS,Phrase
HOPSCOTCH,Fun & Games
IT'S NOW OR NEVER,Title
HEROIC JOURNEY,Thing
FANCY BANQUET,Event
CERAMIC BAKEWARE,In the Kitchen
A QUIRKY SUBJECT,Thing
CRAYON,Thing
FILM CREW,People
CLOTHING BOUTIQUE,Place
PAID VACATION,Event
YOUNG CALF,Living Thing
OXYGEN,Thing
PIANO,Thing
BINGO CARD,Fun & Games
BICEPS,Things
IT BOGGLES THE MIND,Phrase
JUGGLER,Show Biz
POWER OUTAGE,Event
TOUGH STUFF,Rhyme Time
PAWN SHOP,Place
ECHOING VOICES,Things
DRINK YOUR MILK,Phrase
TOUGH GUY,Person
SHERIFF,Occupation
IT'S PAYDAY,Phrase
NAPKIN,Thing
HOUSEHOLD BUDGET,Thing
PLAYING IN THE BACKYARD,Fun & Games
WHY ME,Phrase
PAVED DRIVEWAY,Place
JUST CHECKING,Phrase
BLACK TIGHTS,Things
FILET MIGNON,Thing
HOURLY WAGES,Things
ABOUT-FACE,Phrase
PAIR OF COWBOY BOOTS,What Are You Wearing?
GAVEL,Thing
SNOWPLOW,Thing
PLUG THE GAP,Phrase
GIVE ME FIVE,Phrase
ACT OF GOD,Event
MARATHON RUNNER,Person
NOBODY KNOWS,Phrase
GROWTH SPURT,Thing
AERIAL VIEW,Thing
POWER BROKER,Person
DAILY WORKOUT,Event
CAMPGROUND,Place
CHILLY OCEAN WIND,Thing
SKYLIGHT,Around the House
HAVING AN IMPACT,Phrase
RADISH,Thing
DIANE SAWYER,Person
GLASS BAKEWARE,In the Kitchen
PAPERWEIGHT,Thing
A GIFT CARD,Thing
BIG FINISH,Phrase
GOLDEN POPPIES,Living Things
SHAVED ICE,Thing
VAGUE NOTION,Thing
BASE OF OPERATIONS,Place
MOVE FORWARD,Phrase
AFTER THE FACT,Phrase
UNIVERSAL APPEAL,Thing
THE WHOLE BALL OF WAX,Phrase
GRANDFATHER,Person
WHIRLING AROUND,Phrase
MACARONI,Thing
AUTHORIZED BIOGRAPHY,Thing
HIGHEST BIDDER,Person
WHAT TO AVOID,Phrase
NOISY NEIGHBOR,Person
CALYPSO BEAT,Thing
YUMMY TAFFY,Food & Drink
STICK WITH IT,Phrase
A FISH BOWL,Thing
FILM CLIP,Thing
EGYPTIAN TOMB,Place
FIREHOUSE CHILI,On the Menu
WEDDING NIGHT,Event
PAISLEY DESIGN,Thing
BRAZIL,Place
IN PLAIN VIEW,Phrase
DAYDREAMING,Phrase
BAGGAGE CLAIM,Place
WAFFLE IRON,In the Kitchen
CHECK LIST,Thing
PISTACHIOS,Food & Drink
CUDDLY PUPPIES,Living Things
AN INFORMED OPINION,Thing
ALOHA,Phrase
BRAIN WAVES,Things
HIDDEN CAVE,Place
SHOW-OFF,Person
TINY GUPPY,Living Thing
PSYCHIC POWERS,Things
FLAVORFUL APPETIZER,Food & Drink
ITALIAN SALAME,Thing
FIELD GUIDE,Thing
THINK TWICE,Phrase
FIGURING IT OUT,What Are You Doing?
WAX,Thing
RABBIT,Thing
FEW AND FAR BETWEEN,Phrase
DAREDEVIL,Person
PAPRIKA,Thing
BAD JOKE,Thing
I'M BACK AGAIN,Phrase
VALUABLE GIFT,Thing
CROSSWALK,Place
BACK AND FORTH,Phrase
BEDROCK,Thing
MOVING ONWARD,What Are You Doing?
GIMMICKS,Things
FROZEN STIFF,Phrase
NO TRESPASSING,Phrase
TWIN BOYS,People
BONUS,Thing
I DO,Phrase
FOAM RUBBER,Thing
RICH FLAVOR,Thing
HEIGHT & WEIGHT,Things
A DEEP SIGH,Thing
AUGUSTA GEORGIA,On the Map
PREVAILING WIND,Thing
OUT OF FOCUS,Phrase
QUALITY BAKEWARE,In the Kitchen
MAGNOLIAS,Living Things
HIT THE JACKPOT,Phrase
ON THE PHONE,Phrase
WAKE UP,Phrase
CHIMNEY SWEEP,Occupation
GAME HIGHLIGHTS,Things
MINIVAN,Thing
PAY STUB,Thing
OAK PLANK,Thing
EXCITING SUBJECT,Thing
BROWSE AROUND,Phrase
VALUABLE OBJECTS,Things
YOUR POCKETBOOK,Thing
PIGEONS AND DOVES,Living Things
WAFER,Thing
EXCHANGE OF VOWS,Event
COWBOY,Person
AWKWARD MOMENT,Thing
SOFT-SPOKEN,Phrase
DOLPHINS AT PLAY,Living Things
WE QUICKLY FOUND OUT,Phrase
THE ALAMO,Landmark
SIXTY MINUTES,Title
HALF-OFF,Phrase
HOLIDAY FRUITCAKE,Food & Drink
DENNIS WEAVER,Person
IN A BIG HURRY,Phrase
OUT OF FASHION,Phrase
SUMMER RERUNS,Things
BEDSIDE MANNER,Phrase
FOOTPATH,Place
INDIVIDUAL,Person
QUOTATION,Thing
EPIC SAGA,Thing
QUILTED BLANKET,Thing
HYPING UP THE CROWD,What Are You Doing?
FINE WITH ME,Phrase
MANITOBA,On the Map
JOKING AROUND,What Are You Doing?
PHARMACIST,Occupation
JUNEAU,On the Map
MOUTHWASH,Around the House
SIDE BY SIDE,Phrase
CACTUS,Thing
QUITE FRANKLY,Phrase
EGYPTIAN PHARAOH,Person
FLIGHTS OF FANCY,Phrase
DUBUQUE IOWA,On the Map
BEVELED FRAME,Thing
BALL & CHAIN,Things
VOUCH FOR THEM,Phrase
LOBBY BAR,Place
PORCELAIN BAKEWARE,In the Kitchen
WEIGHT,Thing
THE FAMILY DOG,Living Thing
BUTT OUT,Slang
DATES & FIGS,Things
ROCK CLIMBERS,People
NAMBY-PAMBY,Rhyme Time
OPEN-DOOR POLICY,Thing
EXPERT OPINION,Thing
A POPULAR HANGOUT,Place
NEW ORLEANS LOUISIANA,Place
WOBBLY LEGS,Things
WHIRLWIND YEAR,Thing
STUDIO,Place
FOOD COURT,Place
JURY DUTY,Event
BABY GIRL,Person
PORCELAIN GRAVY BOAT,Around the House
WITHDRAWING FUNDS,What Are You Doing?
WEIGHING MY OPTIONS,Phrase
HOWLING WOLVES,Living Things
CRICKET,Thing
GOOFY & PLUTO,Fictional Characters
SOYBEAN,Thing
GRAB A BITE,Phrase
BOX OF BAKING SODA,Thing
WALKING AROUND,What Are You Doing?
BAG OF ICE,Thing
WILD BOAR,Living Thing
OFF-ROAD,Phrase
I'M NOT BUDGING,Phrase
IRISH BROGUE,Thing
QUAINT COTTAGE,Place
WINNER'S CIRCLE,Place
WIGGLE OUT OF IT,Phrase
BACON,Thing
DON'T BE PUSHY,Phrase
CHECKBOOK,Thing
GUY,Person
UP TO SNUFF,Slang
A REAL HUNK,Person
GRANDFATHER CLOCK,Thing
MATLOCK,Fictional Character
CHILD'S PLAY,Phrase
I'M AWAKE,Phrase
FESTIVE HOLIDAY,Event
PARKA & GLOVES,Things
BUSINESS SAVVY,Thing
NOTHING TO QUIBBLE ABOUT,Phrase
FLAGSTAFF,On the Map
THIGH-HIGH BOOTS,Things
BURBANK,On the Map
HOLD TIGHT,Phrase
BABY QUILT,Around the House
HOT & HEAVY,Phrase
LOUD GASP,Thing
VAGUE IMPRESSION,Thing
WE HIT THE JACKPOT,Phrase
HUMOR ME,Phrase
BRICK OVEN PIZZA,Food & Drink
DARK GRAY BLAZER,What Are You Wearing?
QUIET SUBURB,Place
MY JAW HIT THE FLOOR,Phrase
SKI LODGE,Place
FLIPPING THE PAGE,What Are You Doing?
TOKYO,Place
FINAL COUNTDOWN,Thing
I'VE GOT HIGH HOPES,Phrase
PUBLIC FANFARE,Thing
PAPERBACKS,Things
THINK BIG,Phrase
SYMBOL,Thing
VIM AND VIGOR,Phrase
IT'S BEYOND ME,Phrase
CARNIVAL,Event
MOOT POINT,Thing
FRONT YARD,Place
FRASIER,Fictional Character
ECONOMY SIZE,Phrase
PHOENIX,On the Map
HOBBIES,Things
BODYGUARD,Person
FAST FOOD,Thing
BUYING A HOUSE,Event
I BEG TO DIFFER,Phrase
MAILBOX,Thing
MUFFIN,On the Menu
PUBLICIST,Occupation
SQUARE,Thing
WICKER BASKET,Around the House
PIE A LA MODE,Thing
COPYRIGHT,Thing
WHO KNOWS,Phrase
PHOOEY,Slang
PROVERB,Thing
HAIR DYE,Thing
NAUGHTY BOY,Person
MIGHTY FINE,Phrase
PILLOW,Thing
BURLAP SACK,Thing
WHEN THE BOUGH BREAKS,Song Lyrics
SQUARE PEG,Thing
HAPPY WIFE,Person
QUICK COMEBACK,Thing
PROVING MYSELF,What Are You Doing?
WEARING TWO HATS,Phrase
STAY AFLOAT,Phrase
OUR FIRST VOYAGE,Phrase
THIGHS,Things
